10.569	2.5	1
13.128	2.5	1
15.714	2.5	1
20.845	2.5	1
23.431	2.5	1
26.016	2.5	1
28.575	2.5	1
31.161	2.5	1
38.785	2.5	1
41.357	2.5	1
43.929	2.5	1
46.488	2.5	1
49.047	2.5	1
51.606	2.5	1
54.178	2.5	1
56.738	2.5	1
59.31	2.5	1
61.869	2.5	1
81.954	2.5	1
84.539	2.5	1
87.112	2.5	1
89.684	2.5	1
92.256	2.5	1
94.842	2.5	1
97.428	2.5	1
100.0	2.5	1
102.572	2.5	1
105.144	2.5	1
110.196	2.5	1
112.781	2.5	1
115.34	2.5	1
117.913	2.5	1
120.498	2.5	1
123.057	2.5	1
125.643	2.5	1
128.202	2.5	1
130.761	2.5	1
133.32	2.5	1
153.405	2.5	1
155.991	2.5	1
158.55	2.5	1
161.109	2.5	1
166.253	2.5	1
168.839	2.5	1
171.424	2.5	1
174.01	2.5	1
176.569	2.5	1
181.647	2.5	1
184.233	2.5	1
186.805	2.5	1
189.377	2.5	1
191.963	2.5	1
194.535	2.5	1
197.107	2.5	1
199.693	2.5	1
202.265	2.5	1
204.851	2.5	1
224.936	2.5	1
227.522	2.5	1
230.094	2.5	1
232.666	2.5	1
235.239	2.5	1
237.824	2.5	1
240.396	2.5	1
242.982	2.5	1
245.554	2.5	1
248.14	2.5	1
253.218	2.5	1
255.804	2.5	1
258.376	2.5	1
260.962	2.5	1
271.264	2.5	1
273.836	2.5	1
276.409	2.5	1
