38.958	2.5	1
41.544	2.5	1
44.103	2.5	1
46.688	2.5	1
51.873	2.5	1
54.432	2.5	1
56.991	2.5	1
59.563	2.5	1
62.136	2.5	1
110.503	2.5	1
113.062	2.5	1
115.661	2.5	1
118.233	2.5	1
120.832	2.5	1
123.431	2.5	1
126.03	2.5	1
128.616	2.5	1
131.175	2.5	1
133.734	2.5	1
225.497	2.5	1
228.096	2.5	1
230.668	2.5	1
233.241	2.5	1
235.84	2.5	1
238.438	2.5	1
241.011	2.5	1
246.182	2.5	1
248.781	2.5	1
253.872	2.5	1
256.431	2.5	1
259.017	2.5	1
261.603	2.5	1
264.161	2.5	1
269.319	2.5	1
271.878	2.5	1
274.464	2.5	1
277.037	2.5	1
