10.569	2.5	1
13.128	2.5	1
15.687	2.5	1
18.259	2.5	1
23.377	2.5	1
25.936	2.5	1
28.495	2.5	1
31.054	2.5	1
38.665	2.5	1
41.224	2.5	1
43.782	2.5	1
46.341	2.5	1
48.901	2.5	1
51.459	2.5	1
54.019	2.5	1
56.577	2.5	1
59.136	2.5	1
61.695	2.5	1
81.767	2.5	1
84.339	2.5	1
86.911	2.5	1
89.483	2.5	1
92.056	2.5	1
94.628	2.5	1
97.2	2.5	1
99.773	2.5	1
102.345	2.5	1
104.917	2.5	1
112.527	2.5	1
115.086	2.5	1
117.645	2.5	1
120.204	2.5	1
122.763	2.5	1
125.322	2.5	1
127.881	2.5	1
130.44	2.5	1
132.999	2.5	1
153.058	2.5	1
155.617	2.5	1
158.175	2.5	1
168.411	2.5	1
170.97	2.5	1
173.529	2.5	1
176.088	2.5	1
181.152	2.5	1
183.725	2.5	1
186.297	2.5	1
188.869	2.5	1
191.441	2.5	1
194.014	2.5	1
196.586	2.5	1
199.158	2.5	1
201.731	2.5	1
204.303	2.5	1
224.375	2.5	1
226.947	2.5	1
229.519	2.5	1
232.091	2.5	1
234.664	2.5	1
237.236	2.5	1
239.808	2.5	1
242.381	2.5	1
244.953	2.5	1
247.525	2.5	1
252.59	2.5	1
255.162	2.5	1
257.734	2.5	1
260.306	2.5	1
262.879	2.5	1
265.451	2.5	1
268.023	2.5	1
270.596	2.5	1
273.168	2.5	1
275.74	2.5	1
